anime_id,anime_title_romaji,anime_title_english,anime_title_native,anime_title_userPreferred,isAdult,type,seasonInt,genres,popularity,meanScore,averageScore,episodes,favourites
21034,Gochuumon wa Usagi desu ka??,Is the Order a Rabbit?? Season 2,ご注文はうさぎですか？？,Gochuumon wa Usagi desu ka??,False,ANIME,154.0,"['Comedy', 'Slice of Life']",26051,77.0,77.0,12.0,425
21175,Dragon Ball Super,Dragon Ball Super,ドラゴンボール超,Dragon Ball Super,False,ANIME,153.0,"['Action', 'Adventure', 'Comedy']",115741,71.0,71.0,131.0,3489
21190,Subete ga F ni Naru: THE PERFECT INSIDER,The Perfect Insider,すべてがFになる THE PERFECT INSIDER,Subete ga F ni Naru: THE PERFECT INSIDER,False,ANIME,154.0,"['Drama', 'Mystery', 'Psychological', 'Sci-Fi', 'Thriller']",29717,68.0,68.0,11.0,246
21284,Flying Witch,Flying Witch,ふらいんぐうぃっち,Flying Witch,False,ANIME,162.0,"['Comedy', 'Slice of Life', 'Supernatural']",48970,74.0,74.0,12.0,702
21306,Musaigen no Phantom World,Myriad Colors Phantom World,無彩限のファントム・ワールド,Musaigen no Phantom World,False,ANIME,161.0,"['Action', 'Comedy', 'Ecchi', 'Slice of Life', 'Supernatural']",83856,65.0,65.0,13.0,765
21421,Kiznaiver,Kiznaiver,キズナイーバー,Kiznaiver,False,ANIME,162.0,"['Drama', 'Romance', 'Sci-Fi']",125892,72.0,72.0,12.0,2426
21459,Boku no Hero Academia,My Hero Academia,僕のヒーローアカデミア,Boku no Hero Academia,False,ANIME,162.0,"['Action', 'Adventure', 'Comedy']",520232,78.0,78.0,13.0,19629
21499,Sousei no Onmyouji,Twin Star Exorcists,双星の陰陽師,Sousei no Onmyouji,False,ANIME,162.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",73463,68.0,68.0,50.0,1406
21507,Mob Psycho 100,Mob Psycho 100,モブサイコ100,Mob Psycho 100,False,ANIME,163.0,"['Action', 'Comedy', 'Psychological', 'Slice of Life', 'Supernatural']",336830,84.0,84.0,12.0,19148
21856,Boku no Hero Academia 2,My Hero Academia Season 2,僕のヒーローアカデミア２,Boku no Hero Academia 2,False,ANIME,172.0,"['Action', 'Adventure', 'Comedy']",400178,80.0,80.0,25.0,8647
21858,Little Witch Academia (TV),Little Witch Academia (TV),リトルウィッチアカデミア (TV),Little Witch Academia (TV),False,ANIME,171.0,"['Comedy', 'Fantasy']",103568,77.0,77.0,25.0,3458
97682,Zero kara Hajimeru Mahou no Sho,Grimoire of Zero,ゼロから始める魔法の書,Zero kara Hajimeru Mahou no Sho,False,ANIME,172.0,"['Action', 'Drama', 'Fantasy']",43468,67.0,67.0,12.0,407
97766,Gamers!,GAMERS!,ゲーマーズ!,Gamers!,False,ANIME,173.0,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",107305,65.0,65.0,12.0,1330
97863,Hajimete no Gal,My First Girlfriend is a Gal,はじめてのギャル,Hajimete no Gal,False,ANIME,173.0,"['Comedy', 'Ecchi', 'Romance', 'Slice of Life']",79049,59.0,59.0,10.0,986
97922,Inuyashiki,INUYASHIKI LAST HERO,いぬやしき,Inuyashiki,False,ANIME,174.0,"['Action', 'Drama', 'Psychological', 'Sci-Fi']",107040,74.0,74.0,11.0,1856
97986,Made in Abyss,Made in Abyss,メイドインアビス,Made in Abyss,False,ANIME,173.0,"['Adventure', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi']",215071,85.0,85.0,13.0,13118
98314,Kakegurui,Kakegurui,賭ケグルイ,Kakegurui,False,ANIME,173.0,"['Drama', 'Mystery', 'Psychological']",274375,71.0,71.0,12.0,5743
98320,Koi to Uso,LOVE and LIES,恋と嘘,Koi to Uso,False,ANIME,173.0,"['Drama', 'Romance']",70539,62.0,62.0,12.0,839
98659,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Classroom of the Elite,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,False,ANIME,173.0,"['Drama', 'Psychological']",191286,77.0,76.0,12.0,7586
4181,CLANNAD: After Story,Clannad: After Story,ＣＬＡＮＮＡＤ ~After Story~ クラナド アフターストーリー,CLANNAD: After Story,False,ANIME,84.0,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']",143442,87.0,87.0,24.0,10605
6594,Katanagatari,Katanagatari,刀語,Katanagatari,False,ANIME,101.0,"['Action', 'Adventure', 'Romance']",87077,82.0,82.0,12.0,3239
9253,Steins;Gate,Steins;Gate,シュタインズ・ゲート,Steins;Gate,False,ANIME,112.0,"['Drama', 'Psychological', 'Sci-Fi', 'Thriller']",343894,89.0,89.0,24.0,32681
10162,Usagi Drop,Bunny Drop,うさぎドロップ,Usagi Drop,False,ANIME,113.0,['Slice of Life'],67677,82.0,82.0,11.0,1635
10357,Jinrui wa Suitai Shimashita,Humanity Has Declined,人類は衰退しました,Jinrui wa Suitai Shimashita,False,ANIME,123.0,"['Comedy', 'Fantasy', 'Sci-Fi']",39159,76.0,76.0,12.0,761
10378,Shinryaku!? Ika Musume,Squid Girl 2,侵略!?イカ娘,Shinryaku!? Ika Musume,False,ANIME,114.0,"['Comedy', 'Slice of Life']",16231,73.0,73.0,12.0,100
11079,Kill Me Baby,Kill Me Baby,キルミーベイベー,Kill Me Baby,False,ANIME,121.0,['Comedy'],20664,65.0,65.0,13.0,197
11617,High School DxD,,ハイスクールD×D,High School DxD,False,ANIME,121.0,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Romance']",174266,69.0,69.0,12.0,4785
11757,Sword Art Online,Sword Art Online,ソードアート・オンライン,Sword Art Online,False,ANIME,123.0,"['Action', 'Adventure', 'Fantasy', 'Romance']",425081,68.0,68.0,25.0,13557
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"Problem Children Are Coming From Another World, Aren't They?",問題児たちが異世界から来るそうですよ?,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,False,ANIME,131.0,"['Action', 'Comedy', 'Fantasy', 'Supernatural']",79195,71.0,71.0,10.0,1111
16353,Love Lab,Love Lab,恋愛ラボ,Love Lab,False,ANIME,133.0,"['Comedy', 'Romance']",36675,71.0,71.0,13.0,293
17074,Monogatari Series: Second Season,Monogatari Series Second Season,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season,False,ANIME,133.0,"['Comedy', 'Drama', 'Mystery', 'Psychological', 'Romance', 'Supernatural']",113008,88.0,88.0,26.0,8129
20447,Noragami,Noragami,ノラガミ,Noragami,False,ANIME,141.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Supernatural']",337024,78.0,78.0,12.0,11057
20594,Sword Art Online II,Sword Art Online II,ソードアート・オンライン II,Sword Art Online II,False,ANIME,143.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",272917,65.0,65.0,24.0,3950
20727,Kekkai Sensen,Blood Blockade Battlefront,血界戦線,Kekkai Sensen,False,ANIME,152.0,"['Action', 'Comedy', 'Supernatural']",135041,74.0,74.0,12.0,3288
20789,Nanatsu no Taizai,The Seven Deadly Sins,七つの大罪,Nanatsu no Taizai,False,ANIME,144.0,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Supernatural']",319857,74.0,74.0,24.0,7101
20966,Yamada-kun to 7-nin no Majo,Yamada and the Seven Witches,山田くんと7人の魔女,Yamada-kun to 7-nin no Majo,False,ANIME,152.0,"['Comedy', 'Mystery', 'Romance', 'Supernatural']",113708,73.0,73.0,12.0,1931
21092,Rakudai Kishi no Cavalry,Chivalry of a Failed Knight,落第騎士の英雄譚（キャバルリィ）,Rakudai Kishi no Cavalry,False,ANIME,154.0,"['Action', 'Ecchi', 'Fantasy', 'Romance']",132741,72.0,72.0,12.0,3537
21316,High School Fleet,High School Fleet,ハイスクール・フリート,High School Fleet,False,ANIME,162.0,"['Action', 'Comedy', 'Slice of Life']",22352,70.0,70.0,12.0,336
21385,Nanatsu no Taizai: Seisen no Shirushi,The Seven Deadly Sins: Signs of A Holy War,七つの大罪 聖戦の予兆,Nanatsu no Taizai: Seisen no Shirushi,False,ANIME,163.0,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Supernatural']",102860,68.0,68.0,4.0,830
21711,91Days,91 Days,91デイズ,91Days,False,ANIME,163.0,"['Action', 'Drama', 'Psychological']",116987,76.0,76.0,12.0,2887
21827,Violet Evergarden,Violet Evergarden,ヴァイオレット・エヴァーガーデン,Violet Evergarden,False,ANIME,181.0,"['Drama', 'Fantasy', 'Slice of Life']",307988,85.0,85.0,13.0,21639
97832,citrus,Citrus,citrus,citrus,False,ANIME,181.0,"['Drama', 'Romance']",90799,61.0,61.0,12.0,1436
97886,Kekkai Sensen & BEYOND,Blood Blockade Battlefront & Beyond,血界戦線 & BEYOND,Kekkai Sensen & BEYOND,False,ANIME,174.0,"['Action', 'Comedy', 'Supernatural']",67433,77.0,77.0,12.0,1195
97907,Death March Kara Hajimaru Isekai Kyousoukyoku,Death March to the Parallel World Rhapsody,デスマーチからはじまる異世界狂想曲,Death March Kara Hajimaru Isekai Kyousoukyoku,False,ANIME,181.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",73579,62.0,62.0,12.0,1076
97940,Black Clover,Black Clover,ブラッククローバー,Black Clover,False,ANIME,174.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",303778,78.0,78.0,170.0,16564
97994,Blend S,BLEND-S,ブレンド・S,Blend S,False,ANIME,174.0,"['Comedy', 'Slice of Life']",120265,71.0,71.0,12.0,1937
98349,Love Live! Sunshine!! 2nd Season,Love Live! Sunshine!! Season 2,ラブライブ！サンシャイン!! 2nd Season,Love Live! Sunshine!! 2nd Season,False,ANIME,174.0,"['Music', 'Slice of Life']",26535,75.0,75.0,13.0,715
98436,Mahoutsukai no Yome,The Ancient Magus' Bride,魔法使いの嫁,Mahoutsukai no Yome,False,ANIME,174.0,"['Drama', 'Fantasy', 'Romance', 'Slice of Life', 'Supernatural']",132137,78.0,78.0,24.0,4238
98437,Overlord II,Overlord II,オーバーロードⅡ,Overlord II,False,ANIME,181.0,"['Action', 'Adventure', 'Fantasy']",139091,75.0,75.0,13.0,2847
98444,Yuru Camp△,Laid-Back Camp,ゆるキャン△,Yuru Camp△,False,ANIME,181.0,"['Comedy', 'Slice of Life']",99428,81.0,81.0,12.0,5425
98448,Kino no Tabi -the Beautiful World- the Animated Series,Kino's Journey -the Beautiful World- the Animated Series,キノの旅 -the Beautiful World- the Animated Series,Kino no Tabi -the Beautiful World- the Animated Series,False,ANIME,174.0,"['Adventure', 'Drama', 'Fantasy', 'Psychological', 'Slice of Life']",34562,73.0,73.0,12.0,596
98449,Kujira no Kora wa Sajou ni Utau,Children of the Whales,クジラの子らは砂上に歌う,Kujira no Kora wa Sajou ni Utau,False,ANIME,174.0,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Romance', 'Sci-Fi']",47410,69.0,69.0,12.0,648
98478,3-gatsu no Lion 2,March comes in like a lion Season 2,３月のライオン 2,3-gatsu no Lion 2,False,ANIME,174.0,"['Drama', 'Slice of Life']",89061,90.0,89.0,22.0,7374
98529,Ramen Daisuki Koizumi-san,Ms. Koizumi Loves Ramen Noodles,ラーメン大好き小泉さん,Ramen Daisuki Koizumi-san,False,ANIME,181.0,"['Comedy', 'Slice of Life']",13863,61.0,61.0,12.0,107
98549,Poputepipikku,Pop Team Epic,ポプテピピック,Poputepipikku,False,ANIME,181.0,['Comedy'],44878,68.0,68.0,12.0,830
98707,Houseki no Kuni,Land of the Lustrous,宝石の国,Houseki no Kuni,False,ANIME,174.0,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Psychological']",91355,83.0,83.0,12.0,5874
98747,Toji no Miko,Katana Maidens ~ Toji No Miko,刀使ノ巫女,Toji no Miko,False,ANIME,181.0,"['Action', 'Fantasy']",15969,64.0,63.0,24.0,149
99255,Shokugeki no Souma: San no Sara,Food Wars! The Third Plate,食戟のソーマ 餐ノ皿,Shokugeki no Souma: San no Sara,False,ANIME,174.0,"['Comedy', 'Ecchi']",142584,78.0,78.0,12.0,2079
99420,Shoujo Shuumatsu Ryokou,Girls' Last Tour,少女終末旅行,Shoujo Shuumatsu Ryokou,False,ANIME,174.0,"['Adventure', 'Sci-Fi', 'Slice of Life']",71986,81.0,81.0,12.0,3386
99423,Darling in the Franxx,DARLING in the FRANXX,ダーリン・イン・ザ・フランキス,Darling in the Franxx,False,ANIME,181.0,"['Action', 'Drama', 'Mecha', 'Psychological', 'Romance', 'Sci-Fi']",293881,69.0,69.0,24.0,11247
99426,Sora yori mo Tooi Basho,A Place Further Than the Universe,宇宙よりも遠い場所,Sora yori mo Tooi Basho,False,ANIME,181.0,"['Adventure', 'Comedy', 'Drama']",103636,84.0,84.0,13.0,6616
99468,Karakai Jouzu no Takagi-san,Teasing Master Takagi-san,からかい上手の高木さん,Karakai Jouzu no Takagi-san,False,ANIME,181.0,"['Comedy', 'Romance', 'Slice of Life']",104225,75.0,75.0,12.0,2605
99539,Nanatsu no Taizai: Imashime no Fukkatsu,The Seven Deadly Sins: Revival of the Commandments,七つの大罪 戒めの復活,Nanatsu no Taizai: Imashime no Fukkatsu,False,ANIME,181.0,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Supernatural']",178496,74.0,74.0,24.0,2795
99726,Net-juu no Susume,Recovery of an MMO Junkie,ネト充のススメ,Net-juu no Susume,False,ANIME,174.0,"['Comedy', 'Fantasy', 'Romance', 'Slice of Life']",81173,74.0,74.0,10.0,1400
100077,Hinamatsuri,HINAMATSURI,ヒナまつり,Hinamatsuri,False,ANIME,182.0,"['Comedy', 'Sci-Fi', 'Slice of Life', 'Supernatural']",92848,80.0,80.0,12.0,2797
100166,Boku no Hero Academia 3,My Hero Academia Season 3,僕のヒーローアカデミア３,Boku no Hero Academia 3,False,ANIME,182.0,"['Action', 'Adventure', 'Comedy']",365188,80.0,80.0,25.0,8269
100183,Sword Art Online Alternative: Gun Gale Online,Sword Art Online Alternative: Gun Gale Online,ソードアート・オンライン オルタナティブ ガンゲイル・オンライン,Sword Art Online Alternative: Gun Gale Online,False,ANIME,182.0,"['Action', 'Sci-Fi']",102256,69.0,69.0,12.0,1423
100773,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,Food Wars! The Third Plate: Totsuki Train Arc,『食戟のソーマ 餐ノ皿』 遠月列車篇,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,False,ANIME,182.0,"['Comedy', 'Ecchi']",107847,78.0,78.0,12.0,1563
2251,Baccano!,Baccano!,バッカーノ！,Baccano!,False,ANIME,73.0,"['Action', 'Mystery', 'Supernatural']",120659,82.0,82.0,13.0,4764
4654,Toaru Majutsu no Index,A Certain Magical Index,とある魔術の禁書目録,Toaru Majutsu no Index,False,ANIME,84.0,"['Action', 'Sci-Fi', 'Supernatural']",117137,70.0,70.0,24.0,1432
6213,Toaru Kagaku no Railgun,A Certain Scientific Railgun,とある科学の超電磁砲,Toaru Kagaku no Railgun,False,ANIME,94.0,"['Action', 'Fantasy', 'Sci-Fi']",96990,75.0,75.0,24.0,1886
6547,Angel Beats!,Angel Beats!,Angel Beats!,Angel Beats!,False,ANIME,102.0,"['Action', 'Comedy', 'Drama', 'Supernatural']",282728,77.0,77.0,13.0,8797
6702,FAIRY TAIL,Fairy Tail,FAIRY TAIL,FAIRY TAIL,False,ANIME,94.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",218777,71.0,71.0,175.0,8076
8425,GOSICK,,GOSICK -ゴシック-,GOSICK,False,ANIME,111.0,"['Drama', 'Mystery', 'Romance']",70085,77.0,77.0,24.0,1630
8525,Kami nomi zo Shiru Sekai,The World God Only Knows,神のみぞ知るセカイ,Kami nomi zo Shiru Sekai,False,ANIME,104.0,"['Comedy', 'Romance', 'Supernatural']",85705,74.0,74.0,12.0,1342
8937,Toaru Majutsu no Index II,A Certain Magical Index II,とある魔術の禁書目録II,Toaru Majutsu no Index II,False,ANIME,104.0,"['Action', 'Sci-Fi', 'Supernatural']",67429,73.0,73.0,24.0,724
10080,Kami nomi zo Shiru Sekai II,The World God Only Knows II,神のみぞ知るセカイⅡ,Kami nomi zo Shiru Sekai II,False,ANIME,112.0,"['Comedy', 'Romance', 'Supernatural']",52824,77.0,77.0,12.0,492
10165,Nichijou,Nichijou - My Ordinary Life,日常,Nichijou,False,ANIME,112.0,"['Comedy', 'Slice of Life']",136580,83.0,82.0,26.0,6656
12883,Tsuritama,Tsuritama,つり球,Tsuritama,False,ANIME,122.0,"['Comedy', 'Sci-Fi', 'Slice of Life', 'Sports']",27902,73.0,73.0,12.0,586
14131,Girls und Panzer,Girls und Panzer,ガールズ&パンツァー,Girls und Panzer,False,ANIME,124.0,"['Action', 'Sports']",50663,73.0,73.0,12.0,1480
14227,Tonari no Kaibutsu-kun,My Little Monster,となりの怪物くん,Tonari no Kaibutsu-kun,False,ANIME,124.0,"['Comedy', 'Romance', 'Slice of Life']",153355,73.0,73.0,13.0,2626
14719,JoJo no Kimyou na Bouken (TV),JoJo's Bizarre Adventure (TV),ジョジョの奇妙な冒険 (TV),JoJo no Kimyou na Bouken (TV),False,ANIME,124.0,"['Action', 'Adventure', 'Supernatural']",270620,77.0,77.0,26.0,10924
16049,Toaru Kagaku no Railgun S,A Certain Scientific Railgun S,とある科学の超電磁砲S,Toaru Kagaku no Railgun S,False,ANIME,132.0,"['Action', 'Fantasy', 'Sci-Fi']",63040,79.0,79.0,24.0,1543
16417,Tamako Market,Tamako Market,たまこまーけっと,Tamako Market,False,ANIME,131.0,"['Comedy', 'Slice of Life']",80858,72.0,72.0,12.0,1132
16706,Kami nomi zo Shiru Sekai: Megami-hen,The World God Only Knows: Goddesses,神のみぞ知るセカイ 女神篇,Kami nomi zo Shiru Sekai: Megami-hen,False,ANIME,133.0,"['Comedy', 'Romance', 'Supernatural']",45658,78.0,78.0,12.0,708
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"WATAMOTE ~No Matter How I Look at It, It’s You Guys Fault I’m Not Popular!~",私がモテないのはどう考えてもお前らが悪い!,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,False,ANIME,133.0,"['Comedy', 'Slice of Life']",95577,67.0,67.0,12.0,1494
19365,Samurai Flamenco,Samurai Flamenco,サムライフラメンコ,Samurai Flamenco,False,ANIME,134.0,"['Action', 'Comedy']",24231,67.0,67.0,22.0,370
20458,Mahouka Koukou no Rettousei,The Irregular at Magic High School,魔法科高校の劣等生,Mahouka Koukou no Rettousei,False,ANIME,142.0,"['Action', 'Romance', 'Sci-Fi', 'Supernatural']",147946,71.0,71.0,26.0,3511
20462,Hitsugi no Chaika,Chaika -The Coffin Princess-,棺姫のチャイカ,Hitsugi no Chaika,False,ANIME,142.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",55407,70.0,70.0,12.0,395
20541,Mekakucity Actors,,メカクシティアクターズ,Mekakucity Actors,False,ANIME,142.0,"['Comedy', 'Romance', 'Sci-Fi', 'Supernatural']",70925,66.0,66.0,12.0,1152
20575,Hanayamata,HaNaYaMaTa,ハナヤマタ,Hanayamata,False,ANIME,143.0,"['Comedy', 'Slice of Life']",22921,70.0,70.0,12.0,227
20593,Hanamonogatari,Hanamonogatari,花物語,Hanamonogatari,False,ANIME,143.0,"['Drama', 'Mystery', 'Psychological', 'Supernatural']",81334,78.0,78.0,5.0,1114
20678,Shinmai Maou no Testament,The Testament of Sister New Devil,新妹魔王の契約者,Shinmai Maou no Testament,False,ANIME,151.0,"['Action', 'Ecchi', 'Fantasy', 'Romance']",91370,63.0,63.0,12.0,1188
20918,Tsukimonogatari,Tsukimonogatari,憑物語,Tsukimonogatari,False,ANIME,144.0,"['Comedy', 'Ecchi', 'Mystery', 'Supernatural']",79543,79.0,79.0,4.0,1086
20946,Ore Monogatari!!,My Love Story!!,俺物語!!,Ore Monogatari!!,False,ANIME,152.0,"['Comedy', 'Romance']",92314,77.0,77.0,24.0,1960
20994,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",Gate,GATE 自衛隊 彼の地にて、斯く戦えり,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",False,ANIME,153.0,"['Action', 'Adventure', 'Fantasy']",108684,74.0,74.0,12.0,2359
21110,Shinmai Maou no Testament: BURST,The Testament of Sister New Devil BURST,新妹魔王の契約者 BURST,Shinmai Maou no Testament: BURST,False,ANIME,154.0,"['Action', 'Ecchi', 'Fantasy', 'Romance']",52403,64.0,64.0,10.0,534
21127,Steins;Gate 0,,シュタインズ・ゲート ゼロ,Steins;Gate 0,False,ANIME,182.0,"['Drama', 'Sci-Fi', 'Thriller']",130168,83.0,83.0,23.0,4784
21262,Owarimonogatari,Owarimonogatari,終物語,Owarimonogatari,False,ANIME,154.0,"['Drama', 'Mystery', 'Psychological', 'Supernatural']",83958,84.0,84.0,12.0,2114
21364,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2",Gate 2,GATE 自衛隊 彼の地にて、斯く戦えり 2,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2",False,ANIME,161.0,"['Action', 'Adventure', 'Fantasy']",72311,75.0,75.0,12.0,1142
21745,Owarimonogatari (Ge),Owarimonogatari Second Season,終物語（下）,Owarimonogatari (Ge),False,ANIME,173.0,"['Comedy', 'Mystery', 'Psychological', 'Romance', 'Supernatural']",78542,89.0,89.0,7.0,5041
98977,Itsudatte Bokura no Koi wa 10 cm Datta.,Our love has always been 10 centimeters apart.,いつだって僕らの恋は10センチだった。 ,Itsudatte Bokura no Koi wa 10 cm Datta.,False,ANIME,174.0,"['Drama', 'Romance', 'Slice of Life']",41852,73.0,73.0,6.0,533
99147,Shingeki no Kyojin 3,Attack on Titan Season 3,進撃の巨人３,Shingeki no Kyojin 3,False,ANIME,183.0,"['Action', 'Drama', 'Fantasy', 'Mystery']",382834,86.0,86.0,12.0,12894
99366,Chio-chan no Tsuugakuro,Chio's School Road,ちおちゃんの通学路,Chio-chan no Tsuugakuro,False,ANIME,183.0,"['Comedy', 'Slice of Life']",25255,71.0,71.0,12.0,344
99578,Wotaku ni Koi wa Muzukashii,Wotakoi: Love is Hard for Otaku,ヲタクに恋は難しい,Wotaku ni Koi wa Muzukashii,False,ANIME,182.0,"['Comedy', 'Romance', 'Slice of Life']",184049,79.0,79.0,11.0,7538
100182,Sword Art Online: Alicization,Sword Art Online: Alicization,ソードアート・オンライン アリシゼーション,Sword Art Online: Alicization,False,ANIME,184.0,"['Action', 'Adventure', 'Fantasy']",167981,75.0,75.0,24.0,4642
100388,BANANA FISH,BANANA FISH,BANANA FISH,BANANA FISH,False,ANIME,183.0,"['Action', 'Adventure', 'Drama', 'Psychological', 'Thriller']",193940,84.0,84.0,24.0,12453
100665,Back Street Girls: Gokudols,Back Street Girls -GOKUDOLS-,Back Street Girls -ゴクドルズ-,Back Street Girls: Gokudols,False,ANIME,183.0,"['Comedy', 'Ecchi', 'Music']",25950,65.0,65.0,10.0,343
100922,Grand Blue,Grand Blue Dreaming,ぐらんぶる,Grand Blue,False,ANIME,183.0,"['Comedy', 'Slice of Life', 'Sports']",119604,82.0,82.0,12.0,6886
100977,Hataraku Saibou,Cells at Work!,はたらく細胞,Hataraku Saibou,False,ANIME,183.0,"['Action', 'Comedy', 'Sci-Fi']",136108,74.0,74.0,13.0,2008
101001,Asobi Asobase,Asobi Asobase - workshop of fun -,あそびあそばせ,Asobi Asobase,False,ANIME,183.0,"['Comedy', 'Slice of Life']",86629,79.0,79.0,12.0,3185
101165,Goblin Slayer,GOBLIN SLAYER,ゴブリンスレイヤー,Goblin Slayer,False,ANIME,184.0,"['Action', 'Adventure', 'Fantasy']",164625,71.0,71.0,12.0,4023
